Name,CAS no,"Origin (company, synthesis method)",Shape,Initial coating/functionalization,"Diameter, nm","Length, nm",Possible impurities,"Surface area, BET (m2/g)",Other observations,Media,"Method to
measure the size (DLS, NTA)","Size of nanomaterial in the test, nm",Dissolution (if applicable) of nanomaterial in the test,Zeta potential of nanomaterial in the test,"Type of test organism (selection: bacteria, algae, crustacean, protozoa, fish, earthworm, other)",Test organism,Test media,Test duration (h or days),"Test temperature, other important conditions",Illumination,Test endpoint,Toxicity measure,Toxicity value,Other observations,Specific mechanisms of toxicity,"Accumulation in cells, tissues and organs",Authors,Title,Journal,Vol,Issue,Start page,End page,Year,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"BASF SE (Germany), dispersed with 5 min ultrasonication",,uncoated,20-30 ,,>99.5% purity,48.6,"70% anatase
30% rutile",Artificial Elendt M4 (OECD guideline 202),DLS,0.5-10 000,,,crustacean,Daphnia magna,Artificial Elendt M4 (OECD guideline 202),48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC50,> 100 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"BASF SE (Germany), dispersed with 5 min ultrasonication",,uncoated,20-30 ,,>99.5% purity,48.6,"70% anatase
30% rutile",Artificial Elendt M4 (OECD guideline 202),DLS,0.5-10 000,,,crustacean,Daphnia magna,Artificial Elendt M4 (OECD guideline 202),48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC10,85.1 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"BASF SE (Germany), dispersed with 5 min ultrasonication",,uncoated,20-30 ,,>99.5% purity,48.6,"70% anatase
30% rutile",Artificial Elendt M4 (OECD guideline 202),DLS,0.5-10 000,,,crustacean,Daphnia magna,Artificial Elendt M4 (OECD guideline 202),48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC50,> 100 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"BASF SE (Germany), dispersed with 5 min ultrasonication",,uncoated,20-30 ,,>99.5% purity,48.6,"70% anatase
30% rutile",Artificial Elendt M4 (OECD guideline 202),DLS,0.5-10 000,,,crustacean,Daphnia magna,Artificial Elendt M4 (OECD guideline 202),48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC10,91.2 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"BASF SE (Germany), dispersed with 5 min ultrasonication",,uncoated,20-30 ,,>99.5% purity,48.6,"70% anatase
30% rutile",Artificial Elendt M4 (OECD guideline 202),DLS,0.5-10 000,,,crustacean,Daphnia magna,Artificial Elendt M4 (OECD guideline 202),48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC50,> 100 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"BASF SE (Germany), dispersed with 5 min ultrasonication",,uncoated,20-30 ,,>99.5% purity,48.6,"70% anatase
30% rutile",Artificial Elendt M4 (OECD guideline 202),DLS,0.5-10 000,,,crustacean,Daphnia magna,surface water from well-spring of the River Selz,48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC10,3.7 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"BASF SE (Germany), dispersed with 5 min ultrasonication",,uncoated,20-30 ,,>99.5% purity,48.6,"70% anatase
30% rutile",Artificial Elendt M4 (OECD guideline 202),DLS,0.5-10 000,,,crustacean,Daphnia magna,surface water from well-spring of the River Selz,48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC50,> 100 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"BASF SE (Germany), dispersed with 10 min stirring",,uncoated,20-30 ,,>99.5% purity,48.6,"70% anatase
30% rutile",Artificial Elendt M4 (OECD guideline 202),DLS,0.5-10 000,,,crustacean,Daphnia magna,surface water from a pond,48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC10,> 100 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"BASF SE (Germany), dispersed with 5 min ultrasonication",,uncoated,20-30 ,,>99.5% purity,48.6,"70% anatase
30% rutile",Artificial Elendt M4 (OECD guideline 202),DLS,0.5-10 000,,,crustacean,Daphnia magna,surface water from a pond,48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC10,> 100 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"BASF SE (Germany), dispersed with 10 min stirring",,uncoated,20-30 ,,>99.5% purity,48.6,"70% anatase
30% rutile",Artificial Elendt M4 (OECD guideline 202),DLS,0.5-10 000,,,crustacean,Daphnia magna,surface water from a pond + quartz sediment,48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC50,> 100 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"T-LiteTM SF-S, BASF SE, Ludwigshafen, Germany, dispersed with 5 min ultrasonication",,"aluminum hydroxide (and)
dimethicone/methicone copolymer",10,50,79-89% of TiO2,100,rutile,,,,,,crustacean,Daphnia magna,Artificial Elendt M4 (OECD guideline 202),48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC10,> 100 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"T-LiteTM SF-S, BASF SE, Ludwigshafen, Germany, dispersed with 5 min ultrasonication",,"aluminum hydroxide (and)
dimethicone/methicone copolymer",10,50,79-89% of TiO2,100,rutile,,,,,,crustacean,Daphnia magna,Artificial Elendt M4 (OECD guideline 202),48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC50,> 100 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"T-LiteTM SF-S, BASF SE, Ludwigshafen, Germany, dispersed with 5 min ultrasonication",,"aluminum hydroxide (and)
dimethicone/methicone copolymer",10,50,79-89% of TiO2,100,rutile,,,,,,crustacean,Daphnia magna,surface water from a pond,48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC10,> 100 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"T-LiteTM SF-S, BASF SE, Ludwigshafen, Germany, dispersed with 5 min ultrasonication",,"aluminum hydroxide (and)
dimethicone/methicone copolymer",10,50,79-89% of TiO2,100,rutile,,,,,,crustacean,Daphnia magna,surface water from a pond,48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC50,> 100 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"T-LiteTM SF-S, BASF SE, Ludwigshafen, Germany, dispersed with 5 min ultrasonication",,"aluminum hydroxide (and)
dimethicone/methicone copolymer",10,50,79-89% of TiO2,100,rutile,,,,,,crustacean,Daphnia magna,surface water from well-spring of the River Selz,48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC10,> 100 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"T-LiteTM SF-S; BASF SE, Ludwigshafen, Germany, dispersed with 5 min ultrasonication",,"hydrated
silica (and) dimethicone/
methicone copolymer (and)
aluminum hydroxide",10,50,79-89% of TiO2,100,rutile,,,,,,crustacean,Daphnia magna,surface water from well-spring of the River Selz,48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC50,> 100 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"T-LiteTM SF; BASF SE, Ludwigshafen, Germany, dispersed with 20 min stirring and 5 min ultrasonication",,"hydrated
silica (and) dimethicone/
methicone copolymer (and)
aluminum hydroxide",10,50,73-83% of TiO2,100,rutile,,,,,,crustacean,Daphnia magna,Artificial Elendt M4 (OECD guideline 202),48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC10,> 100 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"T-LiteTM SF; BASF SE, Ludwigshafen, Germany, dispersed with 20 min stirring and 5 min ultrasonication",,"hydrated
silica (and) dimethicone/
methicone copolymer (and)
aluminum hydroxide",10,50,73-83% of TiO2,100,rutile,,,,,,crustacean,Daphnia magna,Artificial Elendt M4 (OECD guideline 202),48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC50,> 100 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"T-LiteTM MAX; BASF SE, Ludwigshafen, Germany, dispersed with 20 min stirring and 5 min ultrasonication",,"dimethoxydiphenylsilane/
triethoxy-caprylylsilane
crosspolymer (and)
hydrated silica (and)
aluminum hydroxide",10,50,69-73% of TiO2,100,rutile,,,,,,crustacean,Daphnia magna,Artificial Elendt M4 (OECD guideline 202),48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC10,76.4 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"T-LiteTM MAX; BASF SE, Ludwigshafen, Germany, dispersed with 20 min stirring and 5 min ultrasonication",,"dimethoxydiphenylsilane/
triethoxy-caprylylsilane
crosspolymer (and)
hydrated silica (and)
aluminum hydroxide",10,50,69-73% of TiO2,100,rutile,,,,,,crustacean,Daphnia magna,Artificial Elendt M4 (OECD guideline 202),48 h, 20 ± 2 °C,16-h/8-h light/dark cycle,immobilization,EC50,> 100 mg/L,,,,"Wiench, Karin; Wohlleben, Wendel; Hisgen, Volker; Radke, Kristin; Salinas, Edward; Zok, Sabine; Landsiedel, Robert",Acute and chronic effects of nano- and non-nano-scale TiO2 and ZnO particles on mobility and reproduction of the freshwater invertebrate Daphnia magna,CHEMOSPHERE,76,10,1356,1365,2009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,Alfa Aesar (Ward Hill Maryland),,uncoated,32,,,48.6,anatase,,,,,,earthworm,Eisenia fetida,"artificial soil (10% sphagnum peat, 20% kaolin clay, 69% fine sand, 1% finely ground cow manure)+ 2% cow manure, soil moisture 35% (w/w)",14 days,20 ± 5 °C,12-h/12-h light/dark cycle,mortality,NOEC,10000 mg/L,,,,"Canas, Jaclyn E.; Qi, Beibei; Li, Shibin; Maul, Jonathan D.; Cox, Stephen B.; Das, Sriya; Green, Micah J.",Acute and reproductive toxicity of nano-sized metal oxides (ZnO and TiO2) to earthworms (Eisenia fetida),JOURNAL OF ENVIRONMENTAL MONITORING,13,12,3351,3357,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"Sigma Aldrich (St. Louis, MO, USA)",,uncoated,<40 ,,,,rutile/anatase ratio 30/100,moderately hard synthetic water (MHW),DLS,"30% <200 nm,
7% 200-400 nm,
34% 400-800 nm,
29% >800 nm",,,crustacean,Daphnia magna,moderately hard synthetic water (MHW),48 h,25 °C,16-h/8-h light/dark cycle,mortality,EC20,10 mg/L,"Acute assay: mortality did not reach 50% even at 10 mg/L, so the LC50 could not be deternined.",,The accumulation of TiO2 NPs in the intestine of D. magna was observed in the < 800 nm-filtered NPs,"Kim, Ki Tae; Klaine, Stephen J.; Cho, Jaeweon; Kim, Sang-Hoon; Kim, Sang D.",Oxidative stress responses of Daphnia magna exposed to TiO2 nanoparticles according to size fraction,SCIENCE OF THE TOTAL ENVIRONMENT,408,10,2268,2272,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TiO2,13463-67-7,"Sigma Aldrich (St. Louis, MO, USA)",,uncoated,<40 ,,,,rutile/anatase ratio 30/100,moderately hard synthetic water (MHW),DLS,"30% <200 nm,
7% 200-400 nm,
34% 400-800 nm,
29% >800 nm",,,crustacean,Daphnia magna,moderately hard synthetic water (MHW),21 days,25 °C,16-h/8-h light/dark cycle,mortality,EC70,5 mg/L,"Increase in CAT, no difference in SOD.",,The accumulation of TiO2 NPs in the intestine of D. magna was observed in the < 800 nm-filtered NPs,"Kim, Ki Tae; Klaine, Stephen J.; Cho, Jaeweon; Kim, Sang-Hoon; Kim, Sang D.",Oxidative stress responses of Daphnia magna exposed to TiO2 nanoparticles according to size fraction,SCIENCE OF THE TOTAL ENVIRONMENT,408,10,2268,2272,2010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
